time,page,sender_name,content,photos,,videos,link,kdv,
2024/03/28,Chuyện của Hà Nội,Tuan Dinh Zin,"CẢ 2 CHỈ CÒN VÀI CHỤC NGHÌN TRONG TÀI KHOẢN  Bà N.T.L. bắt đầu gửi tiền vào ngân hàng MSB từ ngày 30/3/2021. Đến 26/9/2023, tổng cộng số tiền gửi là 58.650.00.000 đồng. Đến đầu tháng 10/2023, bà L. được cơ quan Công an TP Hà Nội mời lên làm việc và thông báo số tiền trong MSB không còn. Số dư tài khoản của bà L. đến ngày 23/10/2023 chỉ là 93.640 đồng.  Trường hợp thứ hai là bà V.T.K.O, gửi tổng cộng 31.700.000.000 đồng vào ngân hàng MSB. Sau một số lần giao dịch, số dư trong tài khoản của bà O. đến ngày 5/10/2023 còn 27.700.000.000 đồng. Tuy nhiên, ngày 12/10/2023, bà O. đến ngân hàng MSB yêu cầu được sao kê tài khoản từ khi mở tài khoản đến nay thì phát hiện trên tài khoản chỉ còn 46.328 đồng.  Cả bà L. và bà O. đều cho biết, sao kê tài khoản hiển thị rất nhiều các giao dịch chuyển rút tiền không phải do họ yêu cầu/thực hiện.  Theo VTCnews",https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/434011496_439188761979572_2043924367053563976_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEKZEU2vJYU3O32iwoCj8wRMNQQZiI-mqcw1BBmIj6ap6sjbH-dzzOUWOrpBgA9xfwKBtOtJtwvQ76ozIPH538u&_nc_ohc=6k9GLePRdxUAX9hfnJV&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTEhheMJwh_qOJv5-yyLB7vS3eRlJgo8qiEEez7cWfCDA&oe=6631DA10 ,,,,Bách,Duyệt
2024/03/28,Chuyện của Hà Nội,Thao Thu Giap,"ANH HÙNG Ở ĐỜI THƯỜNG, CÓ KHÔNG?  Khoảnh khắc nữ điều dưỡng của Trung tâm cấp cứu A9, Bệnh viện Bạch Mai cấp cứu cho một du khách nước ngoài ngừng tim đột ngột lan truyền khắp mạng xã hội đã chạm đến trái tim của nhiều người.   Điều dưỡng Đặng Thị Hạ kể lại: “Lúc đó, mạch của chú đã chậm, khó bắt. Sau đó, hai mắt chú trợn ngược, ý thức mất dần, vệ sinh không tự chủ. Tôi thấy có dấu hiệu ngừng tim nên phải kéo mạnh chú khỏi tay người vợ đang ôm chặt, để đặt chú xuống sàn. Khi bệnh nhân nằm ra, tôi không bắt được mạch cổ nên nhanh chóng cấp cứu ngừng tuần hoàn bằng cách ép tim liên tục”.   Đây là ca cấp cứu ngoại viện ngừng tim đầu tiên chị thực hiện. Nhớ lại, chị chia sẻ: “Khoảnh khắc nhanh như trong phim, tôi không có thời gian cân nhắc được - mất, chỉ nghĩ tới kỹ năng cấp cứu ngừng tuần hoàn cho bệnh nhân”.  Và điều kì diệu đã đến: Người đàn ông qua cơn nguy kịch.   Người ta hay nói đến anh hùng trong lịch sử, trong chiến tranh, nhưng thực ra anh hùng vẫn luôn có ở đời thường. Người hùng giữa đời thường bình dị là những người như chị Hạ, sẵn sàng làm việc tốt, không ngại khó khăn.   Nhìn vào đó, ta có thêm động lực làm nhiều điều tốt đẹp.  Và ai ai cũng được sống, ai ai cũng hạnh phúc hơn.   | Bài viết có tham khảo thông tin từ Báo VietNamNet",https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/433725158_1392389784739754_2510407177395242187_n.png?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHFKFddysfDKLuo_CYnJmCGAz5wW22MnxMDPnBbbYyfE-SY6_QgYzBjw9IbwjjVUeLMs5uIH_gnNE0KlBVsIWLa&_nc_ohc=xbAB1Myz0eYAX88btD4&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQEIWgUBAMs6MmECPyNtIxpr2i_o5oFKnVnYq3UOLD5mQ&oe=6631E2A8 ,,,,Đạt,Duyệt
2024/03/28,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,"LỆCH BỌT CÁI LÀ KHẲNG ĐỊNH LẠI NGAY  Hôm trước vừa nghe loáng thoáng có trang nào chê rất nhiều tinh hoa ẩm thực Việt bao gồm cả các món đặc trưng của Thủ đô, nên là hôm nay chuyên trang du lịch uy tín Tripadvisor đã khẳng định lại ngay với bảng xếp hạng những điểm đến ẩm thực tốt nhất thế giới 2024.  Không có gì bất ngờ khi Hà Nội lại ngạo nghễ ngôi đầu với các quốc hồn quốc túy được điểm tên như phở, bún chả, cà phê trứng, chả cá Lã Vọng, đồng thời gọi cái bảng chê ẩm thực hôm trước là rẻ rách.   Đọc xong tin này anh em đã biết nay phải đi ăn gì chưaa 😋  | Cam",https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/433955846_1771629463243426_1498720550586998055_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGpp6j5GhmSrnAcznb_WvzjHI_Q5Ae866Icj9DkB7zroms5LzoiJm-Fl-hm61rd-1SjJj8wikpjH10zprGLtWeJ&_nc_ohc=jUODhfa-MmYAX-RqjqZ&_nc_ht=scontent.fhan2-4.fna&oh=03_AdRY7mbZj-De50x_ytvI58cRjdbqQ7f3shscCdsoHi7OAA&oe=6631F834 ,,,,Bách,Duyệt
2024/03/28,Chuyện của Hà Nội,Tuan Dinh Zin,"❗️YÊN BÁI NGAY LÚC NÀY  10 giờ sáng 28/3 tại Yên Bái trời đen kịt, chuẩn bị mưa lớn. Chiều tối nay Hà nội yêu dấu của chúng ta sẽ mưa to đến rất to 🥲  -Z Ảnh: Yên Bái Toàn Cảnh","https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/433960715_1089135052344432_5485735485710250949_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFtbKlnaZWGTgkZZ4mklJ6hpPidIkB9vOWk-J0iQH285dtBUknQ5B1JrkcZyS80fnMdXK5lhhh70VJeub2cGZR0&_nc_ohc=QaEB6dtdoq8AX92Gfui&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSBAi0xbLEXDwwc1SDs5JhWwuhJn7aMYD8xb8YeI9GcPw&oe=6631FFE7 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434028181_1083716999562196_8789974366373596858_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG4a8LZwSazetVMnjWGE7IXZiv8edIUe4tmK_x50hR7i0ZhowvZ6YywU-doMBj_p4hc9zfg7IF0SlmdDKxgTPiZ&_nc_ohc=air_nPpqKnwAX_H9seq&_nc_ht=scontent.fhan20-1.fna&oh=03_AdRr2B1QU1U1RejJ17Zo3ht38oZnpQkoiCAkc29WnuxveQ&oe=6631E9FC 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/434048257_785816343054924_8664750980237811185_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGxbYLdpjr7xfNqqF5ch64_4iSVsNYlkZziJJWw1iWRnN1oSDoKKUzM0laN-nyw1JuY3V1I9ZKQOXMCQn-f6Bmc&_nc_ohc=xnq7QgPDczgAX-XgJXn&_nc_ht=scontent.fhan2-4.fna&oh=03_AdRBjM4p1vMSGXnfP_kf4BNgwkwuhjDTLix54DoO_8izyw&oe=6631E775 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434055505_2175390782809140_1615354804459837047_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGMTryT2aFI2rtIJhY7yre9t2kQ9792eDq3aRD3v3Z4OpKBZEPMGzI14j6EnQ6lQIzjiY6awg2xq_O-zjjIAqfP&_nc_ohc=464Jz_08VHEAX_NFC6o&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSQPD4cqNDMxuwyp1pwTQWkAYLr0PjVhbPjRfa3r6jp_A&oe=6631F2B7 ",,,,Đạt,Duyệt
2024/03/28,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0juMYWtnJspMMNudq6p2tmBEJ5Rh1uQ7qGwR5sGVipDMtEAMBqWww6gj6ZaFakZdtl?__cft__[0]=AZWsq0CKeYmiY1LX6NJnyKVMYil9Mft_fWk5D7fbT3HmXTal-d_4hu63JLBWZZ2DUhLTnHbvpiz02F95iBsWTn6OGKE_SsdgNoaXJPhLFReIHuSTzGXhujs_wTWN6gkrrMo&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02okoFhZi8j8ojekiCcuHdSy25oBzDo8xZoqLcuZqfSAdzbeCQh2djBJWqw3JXYVzAl,Đạt,Duyệt
2024/03/28,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/100044106323019/posts/pfbid0qUqNwxfesE87piGKkCjHJ3UZHjPL6E2QGYFVYe7tEhVM4MEN7qcyjFbpA7SbEYNfl/?,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0qJgNepPv3bxGTwgXn33KwRquTtghmFNmw6tXKm4zK3MfnW3Ss5pru6c6E31Zb7gbl,Bách,Duyệt
2024/03/28,Chuyện của Hà Nội,Tuan Dinh Zin,"CÔNG AN QUẬN LONG BIÊN KHỞI TỐ VỤ ÁN VÀ BẮT TẠM GIAM THIẾU NIÊN TĐVL KHIẾN BẠN MÌNH NGUY KỊCH  Tối 27/3, cơ quan Cảnh sát điều tra Công an quận Long Biên quyết định khởi tố vụ án, khởi tố bị can và lệnh bắt tạm giam đối với T.V.M về hành vi cố ý gây thương tích. Công an TP Hà Nội cho biết vụ việc xuất phát từ va chạm, mâu thuẫn trong sinh hoạt đời thường nhưng gây hậu quả đáng tiếc, không mong muốn. Hành vi vi phạm pháp luật của M sẽ bị xử lý nghiêm minh.  Theo: CAND",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434001176_277938658589914_7761604511068254763_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEEluNlbjXXwbtPKdqBGN_GcSV6U-RZt3txJXpT5Fm3e0thx9ekUKnVDB8zF71eGauj4IZPUpzZ-SNt01pXAfn2&_nc_ohc=EUKaj8xSonkAX9F1wbI&_nc_ht=scontent.fhan20-1.fna&oh=03_AdT9e9I8mBtPplHJTJMsG6D0oR18u-Cn63Wkf_bA9RCZlA&oe=6631DA63 ,,,,Bách,Duyệt
2024/03/27,Chuyện của Hà Nội,Thao Thu Giap,"| 27 . 03 . 2024 - Mẹ tuyệt cỡ nào? |   Mình biết, ở nhà chẳng có gì ăn đâu. Mẹ vẫn ăn trứng gà nhà đẻ, rau nhà trồng, quần quật từ sáng đến tối, dành dụm tiền nuôi mình đi học, hiếm lắm mới mua một bữa thịt về ăn.   Mình biết, mẹ không có tiền đâu. Mẹ cứ hỏi ""Còn tiền không con? Mẹ gửi cho mà tiêu này. Hay bao giờ hết tiền thì nhắn mẹ nhé"", nhưng trong túi mẹ chẳng có nổi mấy trăm nghìn. Có lần mình về nhà, chắc mẹ đắn đo mãi mới nói: ""Cho mẹ vay 20 nghìn được không? Mẹ cầm đi đường"".   Nhưng mỗi lần mình về nhà, mẹ đều giấu cái nghèo đi hết. Lần nào mình cũng được ăn mâm cơm nhiều món, đằng thịt gà, đằng cá, đằng nem, không thiếu thứ gì mình thích. Lần nào mình cũng khệ nệ xách đồ mẹ soạn, từ rau cỏ đến thức ăn, gì cũng mấy loại, xếp cồng kềnh trên xe, chở lên Hà Nội.   Mẹ cho mình cảm giác được sống trong sự sung túc, đủ đầy, dù mình biết nhà mình chẳng khá giả chút nào đâu.   Mẹ tuyệt thật đấy.   Cứ mỗi lần mệt mỏi, nghĩ đến mẹ, đến thùng đồ ăn mẹ mới gửi, mình lại thấy bao bộn bề tan biến hết.   Những buổi ăn chơi, lê la cà phê, mân mê phố xá cũng không thể chữa lành trái tim mình như cách mẹ làm.   Nhưng còn lâu lắm mình mới có thể về nhà với mẹ cơ...   | Thaor.  📷:   | 27 . 03 . 2024 - Mình thèm một bữa cơm gia đình |   Nhớ hồi bé quá, nhà chỉ có bếp củi chứ làm gì có bếp gas. Ngày nào khói cũng bay nghi ngút. Những ngày hè thế này, chỉ cần vào đun một lúc là mồ hôi đã chảy nhễ nhại, người nóng ran.   Thế mà, ngày nào bố mẹ cũng nấu cho mình những bữa cơm ngon.   Trứng rán, rau muống xào, đậu luộc, món nào mình cũng thích ăn, dù nó chẳng đắt tiền cho lắm. Thỉnh thoảng mới có thịt gà, thịt vịt nhà nuôi hoặc ông bà cho, nhưng mình vẫn chẳng thấy ngon bằng trứng. Ngày bé mình lạ thật.   Mình nhớ y nguyên hình ảnh cái mâm đồng hơi méo, ông nội giữ từ thời của cụ rồi cho nhà mình, nhớ cả chục cái bát con trắng, có hình con cò mẹ mới mua, cả mấy đôi đũa tre ông tự đẽo, nhưng mịn ơi là mịn.   Cơm nhà vẫn ngon từ những thứ mộc mạc như thế.  Từ hồi mình lên Hà Nội, ít về nhà hẳn, chẳng biết một năm ăn được mấy bữa cơm gia đình. Mùi cơm thơm, ngoài hàng không giống. Bữa cơm vui, tìm đâu cũng không có được.   Mình thèm một bữa cơm gia đình. Không phải là một bữa cơm no hay nhiều món đâu. Chỉ là, mình thèm bữa cơm có đủ cả nhà, bố mẹ ngồi kể chuyện đâu đâu, mình nghe rồi cười khúc khích như trẻ nhỏ.   Mình thèm một bữa cơm gia đình. Vì mình muốn được về với nhiều niềm yêu thương.   Bạn, có đang thèm một bữa cơm như thế?   | 📷   Chưa già đã yếu 😞  Dù nhiều tin nhắn đến mấy, vẫn không bằng tin nhắn của một người",,,,,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Khanh Huyen,Lần cuối mình thật sự sống là khi nào?,"https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/432820225_1092207632083318_4092413609339093365_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHBPtuQwqN8c36Tz8NnzWYe-ma6gxGi0GD6ZrqDEaLQYAeXHV2YyjyPHqOqROAT6B2noGoBMcaoVZGPXwbuaph6&_nc_ohc=Y1NZhx_-_rMAX8v19S4&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQ-eQJGzyvFfK6gEhxxrvbt9PYKimF6yyibrUwsb0fjjg&oe=6631DD22 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432826878_1084724765918277_8809961596660252412_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHc5AuPTlZe3ZCGorji0VmBKg0tOU1M8skqDS05TUzyyc79oiDDa4FVFsenhVETEC0od3M4mJYILmp4jfUvlb9y&_nc_ohc=y4mFzRFbtQkAX-hMGP9&_nc_ht=scontent.fhan2-3.fna&oh=03_AdTwAPI4QHkS_1lUqNww_Z1S9in4qA_jLsxo2D5b4Ui51A&oe=6631CEFC ",,,,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Khanh Huyen,Quote cuối ngày 😇,https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/433444410_953129303060710_7406339104663135018_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHYaR65juFsem3Q-eg0fwxGXmEvWU4nr_FeYS9ZTiev8aZ1k1t-hmSOWPCwSySidWnYFvTWeKGFtOyGxrAEEt8W&_nc_ohc=29YrSqrrRTcAX-L5I2y&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTM9fqskoSC2eXyNYLl_Xw9F2knPMmsNLe55ARwqxGYAw&oe=6631CFE5 ,,,,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/100044106323019/posts/pfbid02FE5oVodUY5PxNRa7KvkgMKeEou9mH9kxXwpq3uz49Z8g8MmgSkhxe8wBeUtG2qCfl/?,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0BCV61zRurz6ixhJEEUrzqdQ2yu5DzrCPgVAnvMUdfqNWUc5G2mfdEBGH6CPHNm2yl,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Khanh Huyen,"| 27 . 03 . 2024 - BỎ TÚI 30 BÍ KÍP SINH TỒN Ở HÀ NỘI | 1. Bạn hẹn 9h thì nên đi từ 10h vì hẹn cho vui vậy thôi chứ 10h mới dậy. 2. Thư viện Nhật, thư viện Hàn là những địa điểm học tập hoàn toàn miễn phí, một năm chỉ mất mấy chục cành mà không gian xịn lại còn yên tĩnh 3. Xin đèn đỏ thì đừng vội rẽ phải ở ngã tư Cầu Giấy - Láng. 4. 26 là tuyến bus dành cho sinh viên (vì đi qua rất nhiều trường ĐH: Bách Khoa, NEU, Xây dựng, Báo chí, Ngân hàng, Thủy Lợi...) 5. Gửi xe trên khu phố cổ phải hỏi giá trước. 6.  Tất cả các quán cafe mở xuyên đêm đều auto +10k vào TẤT CẢ các món sau 11h đêm. 7. Rất khó để tìm địa chỉ nhà ở khu Thành Công 8. Khu bể bơi Bách Khoa - nơi hội tụ 1001 hàng photo rẻ nhất quả đất. 9. Đi lượn cầu Long Biên cũng được thôi nhưng không dại mà uống trà chanh hay ăn ngô nhé, 200k nhẹ nhàng đập vào mặt. 10. Chợ Đông Tác không còn là thiên đường đồ si, giá giờ cao hơn nhiều, khó trả giá và dễ bị ăn mắng nha… 11. Nên đổ xăng ở cây xăng Trần Hưng Đạo, với kinh nghiệm 2 năm cầm bằng lái tác giả thấy ở đây là đổ đúng giá nhất. 12. Đừng bao giờ đi xem phim ở IPH Xuân Thuỷ sau 11h giờ đêm, phí gửi xe là 23k. Và đừng vứt vé xem phim đi, giữ vé xem phim thì gửi xe 5k. 13. Mùa mưa thì nên đi bộ vì phố nào cũng ngập. 14.  Lớ ngớ rẽ trái ở ngã tư Cầu Giấy - Xuân Thuỷ - Nguyễn Phong Sắc - Trần Thái Tông là bị bắt vào như chơi. 15. Nguỵ Như Kon Tum là con đường thuộc quận Thanh Xuân chứ không phải ở Kon Tum. 16. Số nhà ở Hoàng Cầu đánh lung tung nên đừng tự tìm số nhà ở đó, Đường Bưởi cũng vậy. 17. Mua laptop thì tuần trước đấy phải dạo vài vòng ở Thái Hà hoặc Lê Thanh Nghị  18. Lên phố đi bộ hãy đi vệ sinh ở nhà trước vì nhà vệ sinh Circle K trên đó đều hỏng. 19. Hồ Tây không phải đoạn nào cũng chill… 20. Đinh Lễ là nơi bán đủ các loại sách truyện xịn với giá luôn luôn rẻ hơn thị trường. 21. Tối muộn không nên lảng vảng trên đường Hoàng Hoa Thám 22. Cẩn thận khi mặc cả trong chợ Đồng Xuân 23. Sau 2h Circle K không còn là chốn dung thân. 24. Nhà ở Thái Hà không chỉ đánh theo số mà còn đánh theo bảng chữ cái từ A - Z. 25. Lê Duẩn một nửa là 1 chiều, 1 nửa là hai chiều nhé 26. Muốn đi bộ ở Chùa Láng thì vào gửi xe ở Vincom NCT hoặc Đại học Ngoại Thương. 27. Ở Hà Đông có rất nhiều đường mà nội thành cũng có như: Quang Trung, Lê Trọng Tấn, Nguyễn Thái Học, Tô Hiệu, … 28. Đừng quay đầu xe tại Đê La Thành lúc giờ tan tầm. 29. Bánh mỳ dân tổ ngon vì lúc đó bạn đang đói chứ không phải do nó ngon. Phở gánh cũng vậy. 30. Đừng đi qua cầu Long Biên khi trời trở gió 📸: Nguyễn Dũng | Chuyện của Hà Nội group",https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/433001395_732050135709120_6426302211096640756_n.png?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFnvbEjJKIrD_qQ1rTNam8s7iLdZWbiWBLuIt1lZuJYElrsu1Fz28M56jN3FFtX_dM2AHyRrufvctFz6QpPCF72&_nc_ohc=GRVI7RtC3NAAX_sQ_5l&_nc_ht=scontent.fhan2-3.fna&oh=03_AdS7BvjYTueqqBJYkDq2VrFbuhiSg69pfp3A8KjlQadQfQ&oe=6631CC54 ,,,,Bách,Duyệt
2024/03/27,Chuyện của Hà Nội,Khanh Huyen,"- Tít muốn chạm vào lá cờ à? - Ông bế Tít lên cho Tít chạm nhé?  Tớ nhớ những ngày bé xíu, khi tớ được ông bế bồng rong ruổi khắp xóm. Ông tớ không có cánh tay rắn chắc như người ta hay nhắc về những người đàn ông trong nhà, nhưng ông luôn là người bế tớ khi tớ còn nhỏ, làm máy bay cho tớ cười, luôn dang cánh tay ôm lấy khi tớ trở về.  Đã lâu như thế rồi, lần cuối trở về làm đứa cháu bé bỏng của ông, là khi nào thế?  | Chốn Ảnh minh họa: Trung Kiên",https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/433016671_776805647411765_4425185305515020732_n.png?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEv-FKP1H29TJZv1QCgtDQBRRM29Mzz471FEzb0zPPjvbZWGXSUo4FqCfvBZkel6AeO_1ls_z6zCl0Z6jkqg9sy&_nc_ohc=m73VX1m4xk0AX9K5i_0&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTHR4vDty4TkvngnD3I-nFtYsy3hfPJd4nRxA84UiQfrg&oe=6631EAEF ,,,,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Thao Thu Giap,"| 27 . 03 . 2024 - Thích ra ngoài ghê |   - Ê, ngay bây giờ, mày biết tao đang ước gì không?  - Tao lại lạ mày quá cơ. Ước được nghỉ làm đi chơi chứ gì? - Ừ đấy, nhưng mà mày be bé cái mồm thuiiii  Mấy hôm nay Hà Nội nắng hơn nhiều rồi, nhưng vì là nắng đầu mùa nên vẫn còn đẹp lắm. Tầm này mà được ra ngoài thì thích mê. Ngồi trong phòng, ngó nghiêng ra ngoài cửa sổ, nhìn vệt nắng vàng, lòng cứ thẩn thẩn thơ thơ. Ai không biết mình đang yêu đời thì có khi lại tưởng mới crush anh đẹp trai nào cũng nên.   Nhưng mà, mình ước, ước thật đấy,  là được ra ngoài đi chơi.   Tan làm, ai đón mình ra Hồ Tây xem đặc sản hoàng hôn, tình yêu và đá cây kem đi. Mình yêu luôn. Thề. Năn nỉ.  |",,,,,Bách,Duyệt
2024/03/27,Chuyện của Hà Nội,Thao Thu Giap,Anh dỗ em i 🥺🥺🥺,https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/433542029_7521595404560242_7615998072154050176_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHcpLiXCYZ5-PZgabiWp6t8fBWfQJDyE718FZ9AkPITvZotKAgJI8d4_AIMkTS1tNzoDs-RIgRWoG0lq0IFayMm&_nc_ohc=hdSnnsi4s5kAX8_z_vS&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQN7-J3UrtO9woj3c_UfAbHVG9Q2X1STonEgzq1j8X6gA&oe=6631DAD6 ,,,,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,"RÁC TRÀN NGẬP CÁC GA TUYẾN NHỔN - GA HÀ NỘI😨  Sau loạt thông tin chính thức về việc khởi chạy thử tuyến Metro Nhổn - ga Hà Nội vào tháng 4/2024, những ga tàu trên tuyến này vẫn tiếp tục có dấu hiệu bị người dân khai thác trở thành bãi rác.  Những ga Lê Đức Thọ, ga Cầu Giấy, thậm chí ga Chùa Hà đều xuất hiện tràn ngập những túi rác thải đủ thể loại bốc mùi hôi thối. Người đi bộ qua những khu vực này cho biết có thể ngửi thấy rất rõ mùi bốc lên, thậm chí những hôm trời mưa, nước từ rác thải còn chảy lênh láng quanh khu vực.  Chỗ tập kết rác nhà tôi chắc cũng chỉ ngang ngửa đây thôi ae ạ 🥴  Theo Vân Anh - Báo Lao Động *",,,,,Đạt,Duyệt
2024/03/27,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,"RÁC TRÀN NGẬP CÁC GA TUYẾN NHỔN - GA HÀ NỘI😨  Sau loạt thông tin chính thức về việc khởi chạy thử tuyến Metro Nhổn - ga Hà Nội vào tháng 4/2024, những ga tàu trên tuyến này vẫn tiếp tục có dấu hiệu bị người dân khai thác trở thành bãi rác.  Những ga Lê Đức Thọ, ga Cầu Giấy, thậm chí ga Chùa Hà đều xuất hiện tràn ngập những túi rác thải đủ thể loại bốc mùi hôi thối. Người đi bộ qua những khu vực này cho biết có thể ngửi thấy rất rõ mùi bốc lên, thậm chí những hôm trời mưa, nước từ rác thải còn chảy lênh láng quanh khu vực.  Chỗ tập kết rác nhà tôi chắc cũng chỉ ngang ngửa đây thôi ae ạ 🥴","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434009774_796735562434666_7739334831274330303_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGAH6R7voF9dm_W_yY2hsqQ3FNq-uLTaeDcU2r64tNp4EsIFuiTWy3FnFtqLPCZ15-pUMov-6Liwdf_yePn_oXZ&_nc_ohc=cocYeO4X2i4AX9IpiFs&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQIdy_8go1pNxzbYYJUzPMVc-GQOSCV2ULoyltngH5_sQ&oe=6631D8FF 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/433991151_1857071101430516_2698410063196241631_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEzHdXT6Lp0zGRlRFaROWVWTU0BLMBke25NTQEswGR7bmOdQpYOaHqJXEG55WUPUh3q59hJzAM9_i7z2SQn54NS&_nc_ohc=Bm3h5HVFfcwAX9UgLIo&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSnAoEu2aIxM4v3KaKH1CEGrLBHaJJaj0Te0r4Wpwr_GQ&oe=6631D5CC 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/434023111_2596995070470147_4063965815731681841_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHMldMPVOKD29xj0j_jj6EETUkY0VbsRRBNSRjRVuxFENJHWaVl0XeOlLO86W-WIPRWD9UMuk-r992TRRLsvZzx&_nc_ohc=RsmXC-GfhnIAX8_M9Lh&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQuR4em0QzhhuIcp0Cprs6fplj1kfu-BZDDqBFTlzBMBg&oe=6631E683 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/433964547_769189968486888_4544254145853503850_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF8kU6Dw34sv4xcK-rdkr5qCSh25RN0UmQJKHblE3RSZDxGANx_qT1m7Dw2ZYuqnToKKsnj_dCLG52Lny4PTlKd&_nc_ohc=modIHKx-_OIAX_0koi5&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQMm0SJxu8udFru48o05cOcFLLT2l7_1FzXJawNr7dSUQ&oe=6631E81C 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/434015014_7088311551290719_5758764728980589269_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFlCVDNb2hmEPVW3bhCSsEylLretPJ7BgCUut608nsGAFnt7nHBg-oPQ72cXARpH_XCR3mK6yMj-o8JeaIHLNqJ&_nc_ohc=vTPPdp8GqekAX8qmWJA&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQisd0nPo66MohTStNbXxqasmMaOG09Fkgi0fZTvUmEaA&oe=6631EEAF ",,,,Đạt,Duyệt
