time,,sender_name,content,photos,,videos,link,kdv,,,
2024/03/17,FP - Sài Gòn nghenn,Đồng Lan Phương,"Giagamall thất thủ 🤣 Nhỏ bạn tui từ Tân Phú rủ qua Quận 2 chơi thì chê xa, mà nay nó bay qua tận Gigamall để đu anh Âm chú Ninh 🥹   📸: Phạm Thế Hiển","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/433227431_2736127883203194_8605279946703769323_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHIJSJlBaSi4kQhUr-zqXIL4kkDceL3glniSQNx4veCWQz_FlBZDe5JjhmmyH8eHBjKrqhm3PLu_UhemMdaKUnS&_nc_ohc=YxbdvH5XnuMAX-sFqSv&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRKGeeRV37jKIGrat_WDJZHzHjEF5HUUBY8R5SkQp8nmw&oe=662DF0F1 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/432053350_1545740312935540_348963468478221499_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEsi1vnioi1SywDsoC3oIWew7dtf26hLyDDt21_bqEvIMNvDn7JCxOyhoY0dDMfeMenx78CnKsj-sYSagkGkPDT&_nc_ohc=01_1vCYuz24AX933qEK&_nc_ht=scontent.fhan14-5.fna&oh=03_AdTxTln5EZxZwEU3K5F4plTnxQDkXU5RpWvC74T1QaTXLA&oe=662DC2B6 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/431755894_787589623252873_7804231627101885546_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFruVxz33MxIH_OgJQ2vFwMZzWnTwjoj2BnNadPCOiPYMLyg66Tt5VE0W_s0raYCZksmht_ehEqrpInFoiAKeYl&_nc_ohc=rGAfYAD3-_sAX84PBfZ&_nc_ht=scontent.fhan14-3.fna&oh=03_AdRhfGCMerMKPFcsaHULxajTqaNYxcee6fu9XYteBYBPLQ&oe=662DDA36 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/432084243_259035287177549_3685951422757801756_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEZ6IgDFkWBxdFes9t0DJX5I20vupqBJ4AjbS-6moEngD6ZRQ2ihI52yjCBi8Io74PfhGpVrGC02FBuOR8Y8egi&_nc_ohc=YZdLPYnRo58AX9wQC-x&_nc_ht=scontent.fhan14-3.fna&oh=03_AdR9O1IopFOjhpURNVTIiURxe7m62gUvRQpgS2K6PrLbdA&oe=662DDB77 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/432071413_779658550401410_8531877584385538996_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF0sWFJVnvzobwcsG8bFt51rfFvDvCAYset8W8O8IBix0zLTEffo_xnW4T6KRfGwYNa1283QLwf7aFxqm7jIr24&_nc_ohc=WBh-wrEMJFIAX_aKC6C&_nc_ht=scontent.fhan14-2.fna&oh=03_AdTuzUQULSPtxv4Kz2c1f2pzcvWt_cyw-KH-7Ok6B4GKTw&oe=662DEC50 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/432053557_1128548161612567_8706327906754524125_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEIxSdIhJ_sp5ndcG6AE-mUgAPk355cB8eAA-TfnlwHx-VsTlDyP03dZ7i1br2PFko_twwhgGvUU_SbO1PvzSpQ&_nc_ohc=l006mxjDcj4AX-8ZAN_&_nc_ht=scontent.fhan14-5.fna&oh=03_AdRys60JDrkqcWyANtEWjCGIP4iyz7tfMgdYw_RLiMVFJA&oe=662DF37D 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/432232618_1869322126845926_7604542630801362648_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHG6il81icPAv8tV-At6Vb4nk90_kUtMYqeT3T-RS0xisgF_7plPbYiCDRBDmZ72XWX5tDvo4R_GqbbyUiHkWLL&_nc_ohc=BvT08ico7tAAX-OcpVr&_nc_ht=scontent.fhan14-5.fna&oh=03_AdTxgO3Tmm0QRzT7faguiYxp_yV0OodQWu2goFO23c7NUA&oe=662DD2D0 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/432305327_930767215111560_9064000992588284650_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHEnZwDn8AVCnEC4Ncul_FdOeU7fHKhJHA55Tt8cqEkcPbvoG57NFIkNWnX6D_b2BYCUur4dwz6EIm2-J-HgrAn&_nc_ohc=ROzg8QGvtHYAX-1n1kI&_nc_ht=scontent.fhan14-5.fna&oh=03_AdR1L81-ki81PukL04MuimqKcnez1fb0zpXcBrebZKlP3w&oe=662DD9E6 ",,,,Bách,Duyệt,,
2024/03/17,FP - Sài Gòn nghenn,Bánh Bòa,Mích lòng này đọc thấy dễ thương ngang 🤣,https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/429790473_756616232785707_7230411434457723991_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGB8xd32MUdm16HZ6xn3j10c1DY-Xc13aNzUNj5dzXdowIOc708iHr7Y9lo4hQXjKtHTMUeM3H9tYtHHsYANRnS&_nc_ohc=dNvrezrBdjoAX80XjcI&_nc_ht=scontent.fhan14-5.fna&oh=03_AdR35Cyh14Hm2vcSr40uFOv_prMbdbnRs5t9krp7yJa3Zw&oe=662DEBE1 ,,,,Bách,Duyệt,,
2024/03/17,FP - Sài Gòn nghenn,Bánh Bòa,Thiệt :)),https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/432450669_373200032200863_1199976600953060632_n.png?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHNkzY0NY8ye9mc2hIzUyNdFAccr-tPUXQUBxyv609RdOBs7syhdJVHgU78cVATqVEVL9QyocvDyjCdyzBTiULx&_nc_ohc=ybIMvswRTH8AX9Fx-Qh&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSN8hxfByIR6cdubmTr71hRoZ6BL-6mzJmunCgpPbCa_w&oe=662DF15C ,,,,Bách,Duyệt,,
2024/03/17,FP - Sài Gòn nghenn,Bánh Bòa,Mẹ tui kể chuyện cười mà tới bây giờ tui cũng không hiểu là chuyện gì luôn á =))  Được cái cười ké cũng dui ời =)),https://photos.app.goo.gl/Zq1rrJhH4CQkWbdQ6,,,,Bách,Duyệt,,
2024/03/17,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,Mùa mưa ơi tới sớm xíu đc hong,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.15752-9/431055650_772790874909961_7904055406387437491_n.png?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGSxH9I00s20S6CglzYp8q-CErCUgYBZu0ISsJSBgFm7T9XZfawFtQTuSj4bb2pnuHTeeokP9STjZZsXObsxH94&_nc_ohc=5lD0JX5183MAX_U60EZ&_nc_ht=scontent.fhan14-4.fna&oh=03_AdR1TdDhYDoS9Z6XW4z7j81IFRVZXPzYHeObF_Ilzq8mRg&oe=662DCE20 ,,,,Đạt,Duyệt,,
2024/03/16,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,"Mùa thả diều ở Quận 2, chill mà đông khủng khiếp 🥹",https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/431827642_416961564357210_4033339802509993027_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEgWOFjQQzxlUiFjoUrtv-IUjilsJ0j5LhSOKWwnSPkuDD2K3TK0s0dAZEuL2JC_szBViygWTICkCc5PTzEL4eN&_nc_ohc=1Nq_6SCa-Z0AX-_aKNG&_nc_ht=scontent.fhan14-5.fna&oh=03_AdRnEx884Nzjz5m6ue4EkB2yl2NUgmXMEa2LP3yaPhWw9g&oe=662DE17C ,,,,Bách,Duyệt,,
2024/03/16,FP - Sài Gòn nghenn,Bánh Bòa,"Thời điểm MIA đặt cửa hàng tại Ngã Sáu Phù Đổng, một chuyên gia marketing tên Đức đã chia sẻ trên Tiktok rằng: Phúc Long thuê mặt bằng này 5 năm với giá 14.000 USD/tháng, sau đó chủ nhà lên giá 25.000 USD, thì Phúc Long bỏ cuộc. Cả Soya Garden và PhinDeli đều được thuê với giá 25.000 USD. Sau khi PhinDeli rời đi, thì mặt bằng này lên giá nhẹ một chút là 26.000 USD (khoảng 700 triệu đồng) và thuộc về MIA.  Bao nhiêu brand đến rồi đi, chỉ có chủ nhà là êm ấm 🥹  (Theo Cafebiz)","https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/430782308_1566745537444622_5058115901065863448_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFWIEAArl4R4cG1uQiiiDLHltsKkiIiksaW2wqSIiKSxrkwslXgurXY5DdjSY_eqDetOg-SwWf55n4hywZKBPdy&_nc_ohc=MxF_Mmo-ytQAX-KG7UY&_nc_ht=scontent.fhan14-5.fna&oh=03_AdRJT-daXQdbApD84_FTjBVz5F0WAha8RJq-SZNf54s_xg&oe=662DF23A 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/431798370_1082687179637231_1575305358117438500_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGi_V50iyJGXvqBaw7RSztdrJT7OH23bMOslPs4fbdsw80muDwnyALjUsImckJJkkxGDQvuZwAsECHPyTprMtoF&_nc_ohc=YjLYRd8VWtMAX8B4Pyt&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRKRfiCHId-EBKb7boyJFWe5WCOhACP7Ix0guJiGmf0BA&oe=662DC160 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/430715435_1502442760313753_6868646874015777387_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH9cMqDLq_rj-0NkQ6HChS5OqHKlWIvyII6ocqVYi_IgoXEIxmiaykmchiCnO3W1F956G_J4_Te285n3a9ze8zr&_nc_ohc=oNMbI27YlKkAX813yPn&_nc_ht=scontent.fhan14-5.fna&oh=03_AdTW6GUgVCxMOmihcGgIDMpZ2mdPAWaBATp7S16bU3fGMw&oe=662DC6DE 
https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/430715434_1121017962646258_5875228759313978103_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH3apPByFRUQiamG8m_8Kj511Hq5kxuXXHXUermTG5dcatURPgVjR1zISaE0Uif_CjwKtfTBwHtcE9rMWaiVui_&_nc_ohc=lRfEge8xAJQAX_JaCms&_nc_ht=scontent.fhan14-3.fna&oh=03_AdTMLR-KdDariZUU4QROc7IBZJPeBJ4NRCUL_vt7UDWkEw&oe=662DD9AC ",,,,Bách,Duyệt,,
2024/03/16,FP - Sài Gòn nghenn,Đồng Lan Phương,Hong biết đứa nào báo lun á,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/433227431_268189556328061_2684270841586340371_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHr-sh5WKTZFI96vMyFMMtg5CQrBhF5COrkJCsGEXkI6pZRM7sZhGuKYE5hTXZtjV8rjzIegGQpxtcaUojerxFM&_nc_ohc=IV3Q78lm-YkAX-nh0tc&_nc_ht=scontent.fhan14-1.fna&oh=03_AdRSqW9AanOmXSbku0QEpiV-HfWS6PO59p1ZDkatoAuK1Q&oe=662DD9C9 ,,,,Đạt,Duyệt,,
2024/03/16,FP - Sài Gòn nghenn,Đồng Lan Phương,Sài Gòn hong nóng. Chỉ là những lúc Sài Gòn mát thì bạn dậy hong nổi 🥹,,,,,Bách,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Đồng Lan Phương,"Nhớ mùi mưa Sài Gòn…  Sài Gòn đêm mưa mát ngủ mới đã làm sao. Mấy nay ngày nóng mà đêm cũng nực, hướng quạt thẳng dô người mà vẫn khó ngủ.  Mà cái thứ khó ngủ buổi đêm nó gây ra nhiều hệ luỵ dữ thần, gói gọn trong 2 từ “nghĩ nhiều”.  Mà nghĩ mấy chuyện tào lao không à. Chuyện xa lắc lơ, mấy chuyện nghĩ lại mắc cỡ giùm luôn á. Rồi lại thấy mình không tốt, lại buồn, lại đau lòng.  Nên là những ngày này, chỉ cầu mong có đợt mưa đêm, cho dễ chìn vào giấc ngủ 😔",https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/431928856_7272096292880937_6244690644742674818_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGvY2psprUHNBOoSCwfmPX8Oc3SGUG-wsQ5zdIZQb7CxJxaDMd2Fb2KUvmJHGhjZakv35Xf7h-Ge2pvMv6_myem&_nc_ohc=SLYH793Y4FMAX_MpKT9&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSJo7NgSPf4tnLf4Ong6y3MwvBW_T2u4OruweOo1dBmfQ&oe=662DD07B ,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,"Mấy ní hay chạy ẩu chú ý nè, TP.HCM chi 240 tỉ đồng đầu tư hệ thống điều khiển và giám sát giao thông  Sáng 14.3, HĐND TP.HCM khóa X, các đại biểu đã biểu quyết thông qua 2 nghị quyết về chủ trương đầu tư hệ thống điều khiển giao thông linh hoạt các trục giao thông chính và chủ trương đầu tư dự án bổ sung hệ thống camera giám sát giao thông trên địa bàn TP.HCM.  Theo đó, dự án đầu tư hệ thống điều khiển giao thông linh hoạt các trục giao thông chính cần tổng mức đầu tư gần 180 tỉ đồng, từ nguồn ngân sách thành phố; thời gian thực hiện từ năm 2024 - 2025.  Còn dự án bổ sung hệ thống camera giám sát phục vụ công tác kiểm soát giao thông cần tổng mức đầu tư gần 60 tỉ đồng, từ nguồn ngân sách TP.HCM; thời gian thực hiện từ năm 2023 - 2025.",,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Đồng Lan Phương,Tui cũng thấy Trôn Hàn Quốc thiệt thú dị 🤣,,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Đồng Lan Phương,Độc lạ ĐH Nông Lâm 🤣🤣 Mải nhìn “chỉ dẫn” mà cười run tay phi ngay xe dô bụi 🥲🥲,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/431761520_429990229391571_1080486213759881184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFm9hVOrTfm7dOpjffafV--3PK2sxaWyLnc8razFpbIufXQtkXJI_ixyCTPhp9mwalANYdtNQ8uCHYBbXFA2xOQ&_nc_ohc=pnHXYXb4nwUAX8j8D3p&_nc_ht=scontent.fhan14-1.fna&oh=03_AdQyXhd7e1LKzpjB98j7v_7UCmpJx9lo3Dq8mr36CWSi7w&oe=662DC919 ,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,"Hứa thật nhiều, thất hứa cũng thật nhiều  Tuyến Metro số 1 (Bến Thành - Suối Tiên) dự kiến khai thác thương mại quý 4 năm nay, thay vì vào tháng 7 như kế hoạch trước đó.  Theo đó, trong quý 3 (tháng 7, 8, 9), Metro Bến Thành - Suối Tiên cần được triển khai thêm nhiều phần việc.. Do đó, tuyến tàu điện đầu tiên của thành phố chưa thể chở khách thương mại trong thời gian này.",https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/431276411_906757901141558_1432361896030710469_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE3rC4HiB-yPzhwYbjkT6Pa_CAcUPoRxEf8IBxQ-hHER96ZYcZxpsDPRi3RKfak7KdPsnV6ulzVVQeWAHtBQ4GL&_nc_ohc=UmBXUrgyMqQAX-AoMbv&_nc_ht=scontent.fhan14-5.fna&oh=03_AdSttr6XurkNEl7PKb5BliQ9czkw9h9mya7reQOh9hFj6A&oe=662DBFAE ,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Đồng Lan Phương,"Một góc Sài Gòn mát lòng người đi đường 😊  Sài Gòn vào mùa nắng, ở trong nhà thôi cũng đã nực nội dữ lắm. Thương những người lao động phải đội nắng ngoài đường, một quán nước “0 đồng” với mái cây che mát được đặt trước cổng nhà thờ Mạc Ty Nho.  Người thiết kế ra chiếc quán nhỏ này mới thực sự tinh tế.   Những cây bí đỏ vươn dài những dây những lá, tạo thành một mát che nắng xanh mát, làm dịu đi cái nắng chói chang của Sài Gòn.  Dưới mái xanh là hai bình nước, một mát, một lạnh để người qua đường ghé lấy. Quán nước đặc biệt này cũng có hai chiếc rổ đựng  ly sạch và ly dơ riêng, được chú thích rõ ràng.  Trong ly nước mát lành này còn chứa đựng cả tấm lòng ấm áp và sự tử tế của người Sài Gòn 😊  📸: Hung Tran","https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/431849177_428305876360884_5895278703897283134_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHnmZRpIhWe8eAdEVhirQ_5e6-Tsw521_N7r5OzDnbX8wwnlDwTh-3UDfBJn5Aaac_o4nstrmfKz8dQtV5sa5p9&_nc_ohc=OZat2d8-L_sAX9Il5Nm&_nc_ht=scontent.fhan14-3.fna&oh=03_AdQo17JHEIwyw2aJSYGINeZENoV_RoOwnNhqSjQCtklQpQ&oe=662DE9B7 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/431979888_1080099713278803_4339832208051323641_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHbey2KIPAN-rIGr2-cOTz_euEIuhrdvrp64Qi6Gt2-utOsG3eLsFZxSbJ1A3HdC94bxjO-vaDxkolEN0BnpXlc&_nc_ohc=A9SRIhwDlAsAX8lA8r1&_nc_ht=scontent.fhan14-2.fna&oh=03_AdSLrVBjGSCoVsUb3Knt8vOkPkvRGcyChhGSY_Jq1qfpBw&oe=662DE6BA 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/432124956_254010664441003_5800149880370350174_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHuhGqIFsd2yvLTKRFqUhQjxivaUPBFAWLGK9pQ8EUBYp_sycRZWEBp1OabhsU1PdDFYBV5g630lqafKQFg5uRq&_nc_ohc=Y1TpIxypvioAX_YqAJd&_nc_ht=scontent.fhan14-5.fna&oh=03_AdQqWtWmB0eN9WWlAH9qohUNHvUnRefkMpbohlQWbbeVRg&oe=662DDAA0 
https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/429471935_25498606459753579_9093264083133500354_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGvLiORNLCAf-C0E0qGLx2Hj0Y8QgRjU0yPRjxCBGNTTH8uQEbI4zZ2b--uo6ty_L7sX5fsCYKAzubCZiHHR3hE&_nc_ohc=gnfdG-OH2mYAX-3L8Ig&_nc_ht=scontent.fhan14-1.fna&oh=03_AdSKnsikrKCZKjsmL0S3ZP1sU5HcsGtN1VHINwp3nfZb5g&oe=662DD483 ",,,,Bách,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Đồng Lan Phương,Nhưng ngồi yên đến bao giờ thì mẹ hong nói 🥵🥵,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/432095082_1734390857087191_8664245788883861897_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH7L8SmS-sB84liv_O-ralzDAoNsI16sKIMCg2wjXqwosh-yfWuaI5yUvD7RQou-CLehn8SzIiyLCaG_uh3atVV&_nc_ohc=wSpEJULBV_EAX93e8Ht&_nc_ht=scontent.fhan14-1.fna&oh=03_AdS_tLBt4mudLUsqjugAdQOWhVAqN8szs_Vw8ZpRT_r_vA&oe=662DD31C ,,,,Bách,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Bánh Bòa,Mỗi 1 wow mình sẽ kể 1 bí mật về đồng nghiệp,,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Bánh Bòa,"Sống ở Sài Gòn đã app lực rồi, mở mắt ra còn toàn tin OTP tan rã 🙂",,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,em đổi ảnh cho bài hùi nãy ạ,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.15752-9/429639342_389249037174938_3499071137837732298_n.png?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFrX1CwH2y00GagxoEhHwWkvl6GGz8H9bi-XoYbPwf1uLWDHpS4f43H_pU9XhHvs44LJCCxmdM3FmuF-nY4BsrT&_nc_ohc=yuYnt4HJm0oAX_Ec4oZ&_nc_ht=scontent.fhan14-1.fna&oh=03_AdTWMqZBwlZHoRa2eKPdV-WoV3EbqxkPz0YqVXpN_5cV-g&oe=662DCF85 ,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Bánh Bòa,"Đây là lần thứ 6 chị gái này đến ăn quán. Mọi người có biết vì sao chồng và con chị ấy đứng ở ngoài đường không? Vì chồng của chị ấy không ngửi được mùi cua. Vậy mà mỗi lần khi cô vợ thèm vẫn chở đi ăn,  giữ con cho vợ ăn ngon lành, con có khóc vẫn vui vẻ địu con dỗ con không một chút chau mày. Cô vợ bên trong vẫn ăn từ tốn, ăn ngon lành không chút vội vã. Ăn xong cả nhà lại vui vẻ lên xe, ra về trong tiếng nói cười rộn Thật đáng ngưỡng mộ, đời người phụ nữ cần gì giàu sang phú quý phải không mọi người. Điều nhỏ vậy thôi mà đố có mấy người đàn ông làm được. Gặp được một người chồng như vậy thì coi như đã sống không uổng kiếp này... (Bình Hoàng chia sẻ)","https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/431047263_7466945153340742_828322770309603802_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGQ6lDR_NcaYv5DPcN2i4OwcigshEnCmPFyKCyEScKY8aHLsX_pqnjmpiCQxoBTJLjANp22f2KLSICo1smVXAUA&_nc_ohc=OfrOyX49IuoAX9BaU8q&_nc_ht=scontent.fhan14-5.fna&oh=03_AdRf2IgMSZN0R3j8u5tzMrdUlb2fM7U5Nf1oyGXMAR4nuA&oe=662DEC05 
https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/430866133_1551337805713495_5003798255538824897_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGC3iuc3-GRnu1stWsDU9PnlSySLLLllc-VLJIssuWVz0P9BFp1kUzvTI4v2wTWK-RlzVMKPUvtoD1va6aBbq98&_nc_ohc=hHBGV9ueJp0AX9tFiE9&_nc_ht=scontent.fhan14-2.fna&oh=03_AdRpJtpdoy-8iyhv77Z3ZWBuoApw9IGVD6AbDE7H_WJ3HQ&oe=662DD76C 
https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/431326228_1151974829303126_144853515603753394_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFQCEHnDUpLx4ru4KaK1kAxUBrKwEM3IGNQGsrAQzcgY_6ApqVbwhhxbpCRn2Q6yadUTxECjaWpamQdeayLhVxK&_nc_ohc=G-6D7zSXbQEAX8wh9-h&_nc_ht=scontent.fhan14-5.fna&oh=03_AdQuZKVS-nZ_Ssuw6bZqiEkNuuAPSlraIrfxFEuOmyRd1A&oe=662DD967 ",,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Bánh Bòa,Đứa nào còn cười là tâm chưa tịnh 🥲,,,https://video.fhan14-1.fna.fbcdn.net/v/t42.3356-2/433126869_7287134704711186_5056359620544557383_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeHDdtXVojAD21_GQYgwnz8hxkQzVTtZqbbGRDNVO1mptr1Z4mD05q3myMIoGFVG-VFZwLR7dun7YZEHh0kzZGvm&_nc_ohc=ehaiqLOt49UAX9ycWGk&_nc_ht=video.fhan14-1.fna&oh=03_AdTVxM80ZihttI9X3mLZZLPiBms0Im_XeenxelTxXraqjw&oe=66080E97&dl=1 ,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,"Cảm lạnh chàng trai ăn xin 3 năm ở Thủ Đức nhưng chưa thể về quê.  Theo lời kể thì anh này xuất hiện năm 2021 với tiêu chí giúp nhiều thì nhận, giúp ít thì không, 10k thì không lấy nhưng nhiều tiền hơn thì anh sẽ nhận.  Sau 3 năm, bóng hình quen thuộc ấy vẫn luôn xuất hiện ở TP Thủ Đức, khi thì Bình Trưng, An Khánh, Thạnh Mỹ Lợi, Thảo Điền hoặc xa lộ Hà Nội, và như thường lệ lại được giúp đỡ tiếp.  Nhưng đã 3 năm rồi mà người con trai ấy vẫn chưa về nổi quê, chắc phải nhờ mấy anh mời lên phường uống trà rồi anh ấy mới thực hiện nguyện vọng được.  📸 Tôi là dân Thủ Đức",https://scontent.fhan14-3.fna.fbcdn.net/v/t1.15752-9/431105661_719526933690664_7941589618643635751_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeH3Uk4JT8rUtcYvlNWPV2fGyoQVUgFF6y7KhBVSAUXrLk3_fcZmkRZPRjgW69tnjUyR5K31tXAkJfzpmD2dm38n&_nc_ohc=zAfcYufpmRkAX9LY8KR&_nc_ht=scontent.fhan14-3.fna&oh=03_AdSo8YyMkBrDI_fh9-Bsugsx6PArM6pZdpkgoYlx3D547g&oe=662DCADD ,,,,Bách,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,Đồ uống lý tưởng nhất mùa nóng Sài Gòn,https://scontent.fhan14-5.fna.fbcdn.net/v/t1.15752-9/429810736_378408134986668_6218462159739308806_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGGxHe-ckRbmXtxIAo7RAWvNp5uh2rijbE2nm6HauKNscfwypv6qXWcubBdwTNSZDkKBa9HpQsHv5LDJDaQwFHI&_nc_ohc=y9pdbTrtoEIAX_ZRSMj&_nc_ht=scontent.fhan14-5.fna&oh=03_AdTzYVMdgUR94JC7sZrwSGiwxeW7THnzLabQ_tdMDHs_hw&oe=662DF195 ,,,,Đạt,Duyệt,,
2024/03/15,FP - Sài Gòn nghenn,Nguyễn Thành Vĩnh,Chạy xe giữ kỹ quá he 🙂🙂,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.15752-9/429839299_2243610405841990_7904703552965348232_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGpq5EdlJDJ_sbEt2f5b1OqQo2e8pwi_qtCjZ7ynCL-q6Oq0MWX2q0yQbyGDlD7NqTx2xbUdbLCwAqyvvRbgcQQ&_nc_ohc=jBQjjTawL5EAX94gouo&_nc_ht=scontent.fhan14-2.fna&oh=03_AdSnwofYoJMnvBZIAd5QpXzKl8Q2YljCVAwU0ylMSUIMlg&oe=662DCBA1 ,,,,Đạt,Duyệt,,
